Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0032940~secretion by cell	25	2.4975024975024978	2.736205893862933E-4	ENSMUSG00000024897, ENSMUSG00000034593, ENSMUSG00000048482, ENSMUSG00000022829, ENSMUSG00000024261, ENSMUSG00000040722, ENSMUSG00000029434, ENSMUSG00000026797, ENSMUSG00000031393, ENSMUSG00000038453, ENSMUSG00000021687, ENSMUSG00000035226, ENSMUSG00000066392, ENSMUSG00000061601, ENSMUSG00000049044, ENSMUSG00000054423, ENSMUSG00000033769, ENSMUSG00000003872, ENSMUSG00000037428, ENSMUSG00000031840, ENSMUSG00000020894, ENSMUSG00000035864, ENSMUSG00000029608, ENSMUSG00000024109, ENSMUSG00000028456	717	142	9091	2.23225686054963	0.4826152774600305	0.026014382115880696	0.4795489396607566
GOTERM_BP_FAT	GO:0007610~behavior	38	3.796203796203796	2.7507817134247287E-4	ENSMUSG00000024897, ENSMUSG00000026080, ENSMUSG00000050272, ENSMUSG00000052613, ENSMUSG00000034593, ENSMUSG00000034997, ENSMUSG00000025855, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000040907, ENSMUSG00000020745, ENSMUSG00000036437, ENSMUSG00000034472, ENSMUSG00000052516, ENSMUSG00000026103, ENSMUSG00000020431, ENSMUSG00000031393, ENSMUSG00000056755, ENSMUSG00000038417, ENSMUSG00000020436, ENSMUSG00000017412, ENSMUSG00000054814, ENSMUSG00000037996, ENSMUSG00000046876, ENSMUSG00000026826, ENSMUSG00000028969, ENSMUSG00000021732, ENSMUSG00000022489, ENSMUSG00000023017, ENSMUSG00000020402, ENSMUSG00000002997, ENSMUSG00000021448, ENSMUSG00000027568, ENSMUSG00000030302, ENSMUSG00000027950, ENSMUSG00000056073, ENSMUSG00000026959, ENSMUSG00000031778	684	260	8692	1.8572649572649573	0.4660962095847353	0.03248891933879783	0.4791209026114962
GOTERM_BP_ALL	GO:0007610~behavior	38	3.796203796203796	2.907832269248767E-4	ENSMUSG00000024897, ENSMUSG00000026080, ENSMUSG00000050272, ENSMUSG00000052613, ENSMUSG00000034593, ENSMUSG00000034997, ENSMUSG00000025855, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000040907, ENSMUSG00000020745, ENSMUSG00000036437, ENSMUSG00000034472, ENSMUSG00000052516, ENSMUSG00000026103, ENSMUSG00000020431, ENSMUSG00000031393, ENSMUSG00000056755, ENSMUSG00000038417, ENSMUSG00000020436, ENSMUSG00000017412, ENSMUSG00000054814, ENSMUSG00000037996, ENSMUSG00000046876, ENSMUSG00000026826, ENSMUSG00000028969, ENSMUSG00000021732, ENSMUSG00000022489, ENSMUSG00000023017, ENSMUSG00000020402, ENSMUSG00000002997, ENSMUSG00000021448, ENSMUSG00000027568, ENSMUSG00000030302, ENSMUSG00000027950, ENSMUSG00000056073, ENSMUSG00000026959, ENSMUSG00000031778	717	260	9091	1.853116618388585	0.5035675386500058	0.026575406854537298	0.509555872981815
GOTERM_BP_FAT	GO:0051969~regulation of transmission of nerve impulse	18	1.7982017982017984	4.188389457185899E-4	ENSMUSG00000034997, ENSMUSG00000048482, ENSMUSG00000031144, ENSMUSG00000026797, ENSMUSG00000025586, ENSMUSG00000031840, ENSMUSG00000042429, ENSMUSG00000030302, ENSMUSG00000031393, ENSMUSG00000054814, ENSMUSG00000027950, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000026959, ENSMUSG00000067242, ENSMUSG00000022415, ENSMUSG00000001985, ENSMUSG00000028969	684	88	8692	2.599282296650718	0.615407814478832	0.046655154513938535	0.7286562135432217
GOTERM_BP_ALL	GO:0051969~regulation of transmission of nerve impulse	18	1.7982017982017984	4.3168607169982243E-4	ENSMUSG00000034997, ENSMUSG00000048482, ENSMUSG00000031144, ENSMUSG00000026797, ENSMUSG00000025586, ENSMUSG00000031840, ENSMUSG00000042429, ENSMUSG00000030302, ENSMUSG00000031393, ENSMUSG00000054814, ENSMUSG00000027950, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000026959, ENSMUSG00000067242, ENSMUSG00000022415, ENSMUSG00000001985, ENSMUSG00000028969	717	88	9091	2.5934766070749333	0.6464479257734839	0.03777629579488684	0.7555862069392183
GOTERM_BP_FAT	GO:0048167~regulation of synaptic plasticity	12	1.1988011988011988	4.5124913677387855E-4	ENSMUSG00000031393, ENSMUSG00000030302, ENSMUSG00000042429, ENSMUSG00000048482, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000026959, ENSMUSG00000031144, ENSMUSG00000026797, ENSMUSG00000025586, ENSMUSG00000022415, ENSMUSG00000028969	684	44	8692	3.4657097288676235	0.6428257732272742	0.04784297315020136	0.7848312411552261
GOTERM_BP_FAT	GO:0046034~ATP metabolic process	16	1.5984015984015985	4.544016911440527E-4	ENSMUSG00000025968, ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	684	73	8692	2.785227909957542	0.6453861472745184	0.046030807396648554	0.7902938127250403
GOTERM_BP_FAT	GO:0031344~regulation of cell projection organization	13	1.2987012987012987	4.589246432711369E-4	ENSMUSG00000028991, ENSMUSG00000022055, ENSMUSG00000022054, ENSMUSG00000027950, ENSMUSG00000000627, ENSMUSG00000050587, ENSMUSG00000050947, ENSMUSG00000020458, ENSMUSG00000026959, ENSMUSG00000005871, ENSMUSG00000032011, ENSMUSG00000052516, ENSMUSG00000022607	684	51	8692	3.239192753124642	0.6490274934869513	0.044503138009111765	0.798130438424216
GOTERM_BP_ALL	GO:0048167~regulation of synaptic plasticity	12	1.1988011988011988	4.610848918719185E-4	ENSMUSG00000031393, ENSMUSG00000030302, ENSMUSG00000042429, ENSMUSG00000048482, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000026959, ENSMUSG00000031144, ENSMUSG00000026797, ENSMUSG00000025586, ENSMUSG00000022415, ENSMUSG00000028969	717	44	9091	3.457968809433244	0.6706217418659528	0.03888618709463809	0.8068470621859447
GOTERM_BP_ALL	GO:0046034~ATP metabolic process	16	1.5984015984015985	4.670064840433432E-4	ENSMUSG00000025968, ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	717	73	9091	2.779006897078772	0.6752872331724062	0.03804412694395731	0.8171691446081764
GOTERM_BP_ALL	GO:0031344~regulation of cell projection organization	13	1.2987012987012987	4.696264849007061E-4	ENSMUSG00000028991, ENSMUSG00000022055, ENSMUSG00000022054, ENSMUSG00000027950, ENSMUSG00000000627, ENSMUSG00000050587, ENSMUSG00000050947, ENSMUSG00000020458, ENSMUSG00000026959, ENSMUSG00000005871, ENSMUSG00000032011, ENSMUSG00000052516, ENSMUSG00000022607	717	51	9091	3.231957776136954	0.6773303388023106	0.03700225291419845	0.8217358134784525
GOTERM_BP_FAT	GO:0006754~ATP biosynthetic process	15	1.4985014985014986	4.969568952056496E-4	ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	684	66	8692	2.8880914407230196	0.6782049530407214	0.04614475276935026	0.8640033734216179
GOTERM_BP_ALL	GO:0006754~ATP biosynthetic process	15	1.4985014985014986	5.099668101627616E-4	ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	717	66	9091	2.881640674527704	0.7072139978808987	0.03884828439925658	0.8920240876426178
GOTERM_BP_FAT	GO:0015980~energy derivation by oxidation of organic compounds	17	1.6983016983016983	5.464254585774366E-4	ENSMUSG00000027010, ENSMUSG00000025968, ENSMUSG00000026526, ENSMUSG00000022477, ENSMUSG00000022490, ENSMUSG00000020321, ENSMUSG00000035936, ENSMUSG00000002010, ENSMUSG00000032279, ENSMUSG00000064370, ENSMUSG00000025190, ENSMUSG00000064363, ENSMUSG00000022110, ENSMUSG00000031393, ENSMUSG00000014956, ENSMUSG00000064367, ENSMUSG00000027406	684	82	8692	2.634502923976608	0.7125588474554724	0.048646417745884185	0.949622624617974
GOTERM_BP_FAT	GO:0006091~generation of precursor metabolites and energy	33	3.296703296703297	5.580575778009805E-4	ENSMUSG00000025968, ENSMUSG00000027010, ENSMUSG00000032294, ENSMUSG00000022477, ENSMUSG00000022490, ENSMUSG00000019210, ENSMUSG00000039347, ENSMUSG00000018196, ENSMUSG00000032279, ENSMUSG00000035936, ENSMUSG00000004267, ENSMUSG00000033065, ENSMUSG00000064363, ENSMUSG00000064341, ENSMUSG00000031393, ENSMUSG00000064367, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000034723, ENSMUSG00000026526, ENSMUSG00000022295, ENSMUSG00000020321, ENSMUSG00000013160, ENSMUSG00000002010, ENSMUSG00000037428, ENSMUSG00000063694, ENSMUSG00000064370, ENSMUSG00000025190, ENSMUSG00000022110, ENSMUSG00000014956, ENSMUSG00000021196, ENSMUSG00000025393, ENSMUSG00000027406	684	222	8692	1.8889679152837044	0.7200892988353977	0.047792672182207174	0.9697451504704468
GOTERM_BP_ALL	GO:0015980~energy derivation by oxidation of organic compounds	17	1.6983016983016983	5.621917316641457E-4	ENSMUSG00000027010, ENSMUSG00000025968, ENSMUSG00000026526, ENSMUSG00000022477, ENSMUSG00000022490, ENSMUSG00000020321, ENSMUSG00000035936, ENSMUSG00000002010, ENSMUSG00000032279, ENSMUSG00000064370, ENSMUSG00000025190, ENSMUSG00000064363, ENSMUSG00000022110, ENSMUSG00000031393, ENSMUSG00000014956, ENSMUSG00000064367, ENSMUSG00000027406	717	82	9091	2.6286185665203936	0.7418303541829909	0.0414339642741004	0.9829500982838746
GOTERM_BP_ALL	GO:0006091~generation of precursor metabolites and energy	33	3.296703296703297	5.852245876917326E-4	ENSMUSG00000025968, ENSMUSG00000027010, ENSMUSG00000032294, ENSMUSG00000022477, ENSMUSG00000022490, ENSMUSG00000019210, ENSMUSG00000039347, ENSMUSG00000018196, ENSMUSG00000032279, ENSMUSG00000035936, ENSMUSG00000004267, ENSMUSG00000033065, ENSMUSG00000064363, ENSMUSG00000064341, ENSMUSG00000031393, ENSMUSG00000064367, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000034723, ENSMUSG00000026526, ENSMUSG00000022295, ENSMUSG00000020321, ENSMUSG00000013160, ENSMUSG00000002010, ENSMUSG00000037428, ENSMUSG00000063694, ENSMUSG00000064370, ENSMUSG00000025190, ENSMUSG00000022110, ENSMUSG00000014956, ENSMUSG00000021196, ENSMUSG00000025393, ENSMUSG00000027406	717	222	9091	1.8847487655019037	0.7557671788139602	0.04181667903470532	1.0230263646687665
GOTERM_BP_FAT	GO:0048666~neuron development	32	3.196803196803197	7.296193915801892E-4	ENSMUSG00000050272, ENSMUSG00000052613, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000017485, ENSMUSG00000026797, ENSMUSG00000052516, ENSMUSG00000031393, ENSMUSG00000038417, ENSMUSG00000023951, ENSMUSG00000050947, ENSMUSG00000005871, ENSMUSG00000026826, ENSMUSG00000027581, ENSMUSG00000063063, ENSMUSG00000064293, ENSMUSG00000022607, ENSMUSG00000028969, ENSMUSG00000038976, ENSMUSG00000046699, ENSMUSG00000045103, ENSMUSG00000000627, ENSMUSG00000075478, ENSMUSG00000031840, ENSMUSG00000022055, ENSMUSG00000030302, ENSMUSG00000027797, ENSMUSG00000030774, ENSMUSG00000027950, ENSMUSG00000032827, ENSMUSG00000039086, ENSMUSG00000032011	684	216	8692	1.8826077539527832	0.8107846068498165	0.059799214269037226	1.266084523498745
GOTERM_BP_FAT	GO:0031175~neuron projection development	27	2.697302697302697	7.375199136395486E-4	ENSMUSG00000050272, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000017485, ENSMUSG00000052516, ENSMUSG00000026797, ENSMUSG00000031393, ENSMUSG00000050947, ENSMUSG00000005871, ENSMUSG00000027581, ENSMUSG00000063063, ENSMUSG00000026826, ENSMUSG00000064293, ENSMUSG00000022607, ENSMUSG00000028969, ENSMUSG00000038976, ENSMUSG00000046699, ENSMUSG00000045103, ENSMUSG00000000627, ENSMUSG00000075478, ENSMUSG00000031840, ENSMUSG00000022055, ENSMUSG00000027797, ENSMUSG00000030774, ENSMUSG00000027950, ENSMUSG00000032827, ENSMUSG00000039086	684	170	8692	2.018266253869969	0.8141663920903972	0.058333121889621475	1.2797109699168696
GOTERM_BP_ALL	GO:0048666~neuron development	32	3.196803196803197	7.636377354982621E-4	ENSMUSG00000050272, ENSMUSG00000052613, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000017485, ENSMUSG00000026797, ENSMUSG00000052516, ENSMUSG00000031393, ENSMUSG00000038417, ENSMUSG00000023951, ENSMUSG00000050947, ENSMUSG00000005871, ENSMUSG00000026826, ENSMUSG00000027581, ENSMUSG00000063063, ENSMUSG00000064293, ENSMUSG00000022607, ENSMUSG00000028969, ENSMUSG00000038976, ENSMUSG00000046699, ENSMUSG00000045103, ENSMUSG00000000627, ENSMUSG00000075478, ENSMUSG00000031840, ENSMUSG00000022055, ENSMUSG00000030302, ENSMUSG00000027797, ENSMUSG00000030774, ENSMUSG00000027950, ENSMUSG00000032827, ENSMUSG00000039086, ENSMUSG00000032011	717	216	9091	1.8784028100625032	0.8411098392537147	0.05266659206780577	1.332940486137335
GOTERM_BP_ALL	GO:0031175~neuron projection development	27	2.697302697302697	7.67635063773843E-4	ENSMUSG00000050272, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000017485, ENSMUSG00000052516, ENSMUSG00000026797, ENSMUSG00000031393, ENSMUSG00000050947, ENSMUSG00000005871, ENSMUSG00000027581, ENSMUSG00000063063, ENSMUSG00000026826, ENSMUSG00000064293, ENSMUSG00000022607, ENSMUSG00000028969, ENSMUSG00000038976, ENSMUSG00000046699, ENSMUSG00000045103, ENSMUSG00000000627, ENSMUSG00000075478, ENSMUSG00000031840, ENSMUSG00000022055, ENSMUSG00000027797, ENSMUSG00000030774, ENSMUSG00000027950, ENSMUSG00000032827, ENSMUSG00000039086	717	170	9091	2.0137583066699483	0.8426330705496805	0.05146213875497363	1.3398735872425127
GOTERM_BP_FAT	GO:0017157~regulation of exocytosis	9	0.8991008991008992	8.062101504041893E-4	ENSMUSG00000020894, ENSMUSG00000072214, ENSMUSG00000040722, ENSMUSG00000024261, ENSMUSG00000021700, ENSMUSG00000031840, ENSMUSG00000028969, ENSMUSG00000061601, ENSMUSG00000049044	684	27	8692	4.235867446393762	0.841136041195981	0.061467856869713455	1.398109945794468
GOTERM_BP_FAT	GO:0031644~regulation of neurological system process	18	1.7982017982017984	8.13836642251197E-4	ENSMUSG00000034997, ENSMUSG00000048482, ENSMUSG00000031144, ENSMUSG00000026797, ENSMUSG00000025586, ENSMUSG00000031840, ENSMUSG00000042429, ENSMUSG00000030302, ENSMUSG00000031393, ENSMUSG00000054814, ENSMUSG00000027950, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000026959, ENSMUSG00000067242, ENSMUSG00000022415, ENSMUSG00000001985, ENSMUSG00000028969	684	93	8692	2.4595359366157328	0.8438779457366504	0.060026791716911165	1.4112472053130154
GOTERM_BP_ALL	GO:0017157~regulation of exocytosis	9	0.8991008991008992	8.195021981445215E-4	ENSMUSG00000020894, ENSMUSG00000072214, ENSMUSG00000040722, ENSMUSG00000024261, ENSMUSG00000021700, ENSMUSG00000031840, ENSMUSG00000028969, ENSMUSG00000061601, ENSMUSG00000049044	717	27	9091	4.226406322640632	0.8611235127934518	0.053361570093478194	1.4297920494663496
GOTERM_BP_ALL	GO:0031644~regulation of neurological system process	18	1.7982017982017984	8.378511792245903E-4	ENSMUSG00000034997, ENSMUSG00000048482, ENSMUSG00000031144, ENSMUSG00000026797, ENSMUSG00000025586, ENSMUSG00000031840, ENSMUSG00000042429, ENSMUSG00000030302, ENSMUSG00000031393, ENSMUSG00000054814, ENSMUSG00000027950, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000026959, ENSMUSG00000067242, ENSMUSG00000022415, ENSMUSG00000001985, ENSMUSG00000028969	717	93	9091	2.454042380888109	0.8671309621200838	0.05308989518563112	1.4615838972874662
GOTERM_BP_FAT	GO:0010648~negative regulation of cell communication	23	2.2977022977022976	8.648031041118675E-4	ENSMUSG00000028991, ENSMUSG00000037104, ENSMUSG00000017376, ENSMUSG00000034997, ENSMUSG00000019775, ENSMUSG00000018501, ENSMUSG00000026797, ENSMUSG00000030772, ENSMUSG00000042429, ENSMUSG00000038530, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000039153, ENSMUSG00000005871, ENSMUSG00000046876, ENSMUSG00000027581, ENSMUSG00000024186, ENSMUSG00000035236, ENSMUSG00000024858, ENSMUSG00000032011, ENSMUSG00000033014, ENSMUSG00000001985, ENSMUSG00000042671	684	136	8692	2.149079807361541	0.8610261279980914	0.06167630709495764	1.4989987772403568
GOTERM_BP_ALL	GO:0010648~negative regulation of cell communication	23	2.2977022977022976	8.956327645544475E-4	ENSMUSG00000028991, ENSMUSG00000037104, ENSMUSG00000017376, ENSMUSG00000034997, ENSMUSG00000019775, ENSMUSG00000018501, ENSMUSG00000026797, ENSMUSG00000030772, ENSMUSG00000042429, ENSMUSG00000038530, ENSMUSG00000056073, ENSMUSG00000037996, ENSMUSG00000039153, ENSMUSG00000005871, ENSMUSG00000046876, ENSMUSG00000027581, ENSMUSG00000024186, ENSMUSG00000035236, ENSMUSG00000024858, ENSMUSG00000032011, ENSMUSG00000033014, ENSMUSG00000001985, ENSMUSG00000042671	717	136	9091	2.144279678398556	0.8844035546047453	0.05519834750932251	1.5616343814488842
GOTERM_BP_FAT	GO:0006887~exocytosis	17	1.6983016983016983	0.0012178056405530344	ENSMUSG00000054423, ENSMUSG00000034593, ENSMUSG00000033769, ENSMUSG00000022829, ENSMUSG00000040722, ENSMUSG00000003872, ENSMUSG00000029434, ENSMUSG00000026797, ENSMUSG00000031840, ENSMUSG00000020894, ENSMUSG00000038453, ENSMUSG00000021687, ENSMUSG00000035226, ENSMUSG00000029608, ENSMUSG00000028456, ENSMUSG00000049044, ENSMUSG00000061601	684	88	8692	2.4548777246145668	0.9379309286346158	0.08319420130937216	2.104763281409916
GOTERM_BP_FAT	GO:0010975~regulation of neuron projection development	11	1.098901098901099	0.0012261231530554472	ENSMUSG00000022055, ENSMUSG00000022054, ENSMUSG00000027950, ENSMUSG00000000627, ENSMUSG00000050587, ENSMUSG00000050947, ENSMUSG00000020458, ENSMUSG00000026959, ENSMUSG00000052516, ENSMUSG00000032011, ENSMUSG00000022607	684	42	8692	3.32818156502367	0.9390988315175156	0.08130685991536768	2.1189939794469814
GOTERM_BP_ALL	GO:0010975~regulation of neuron projection development	11	1.098901098901099	0.0012497252577453775	ENSMUSG00000022055, ENSMUSG00000022054, ENSMUSG00000027950, ENSMUSG00000000627, ENSMUSG00000050587, ENSMUSG00000050947, ENSMUSG00000020458, ENSMUSG00000026959, ENSMUSG00000052516, ENSMUSG00000032011, ENSMUSG00000022607	717	42	9091	3.3207478249319253	0.9507684406987589	0.07430528469851072	2.1726664336954693
GOTERM_BP_ALL	GO:0006887~exocytosis	17	1.6983016983016983	0.0012512763150437103	ENSMUSG00000054423, ENSMUSG00000034593, ENSMUSG00000033769, ENSMUSG00000022829, ENSMUSG00000040722, ENSMUSG00000003872, ENSMUSG00000029434, ENSMUSG00000026797, ENSMUSG00000031840, ENSMUSG00000020894, ENSMUSG00000038453, ENSMUSG00000021687, ENSMUSG00000035226, ENSMUSG00000029608, ENSMUSG00000028456, ENSMUSG00000049044, ENSMUSG00000061601	717	88	9091	2.449394573348548	0.9509522043220521	0.07260342565385058	2.1753350965578178
GOTERM_BP_FAT	GO:0009205~purine ribonucleoside triphosphate metabolic process	16	1.5984015984015985	0.0014135131358078553	ENSMUSG00000025968, ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	684	81	8692	2.510143671937044	0.9603039802110003	0.09053356524596401	2.4390890614884086
GOTERM_BP_FAT	GO:0008542~visual learning	8	0.7992007992007992	0.0014400530669963843	ENSMUSG00000031393, ENSMUSG00000022489, ENSMUSG00000027950, ENSMUSG00000037032, ENSMUSG00000040907, ENSMUSG00000026959, ENSMUSG00000046876, ENSMUSG00000028969	684	23	8692	4.420035596236969	0.9626390199729155	0.08964255077968963	2.484344076218159
GOTERM_BP_ALL	GO:0009205~purine ribonucleoside triphosphate metabolic process	16	1.5984015984015985	0.0014501786627686424	ENSMUSG00000025968, ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	717	81	9091	2.5045370800833378	0.9696380380111507	0.08170196617976866	2.5169870834659824
GOTERM_BP_ALL	GO:0008542~visual learning	8	0.7992007992007992	0.0014608379323782085	ENSMUSG00000031393, ENSMUSG00000022489, ENSMUSG00000027950, ENSMUSG00000037032, ENSMUSG00000040907, ENSMUSG00000026959, ENSMUSG00000046876, ENSMUSG00000028969	717	23	9091	4.410163119277182	0.9704085449292431	0.08039950130208928	2.5352645671809837
GOTERM_BP_FAT	GO:0050770~regulation of axonogenesis	10	0.999000999000999	0.0014774351583521626	ENSMUSG00000022055, ENSMUSG00000022054, ENSMUSG00000000627, ENSMUSG00000050587, ENSMUSG00000050947, ENSMUSG00000020458, ENSMUSG00000026959, ENSMUSG00000052516, ENSMUSG00000032011, ENSMUSG00000022607	684	36	8692	3.529889538661468	0.9656969686469944	0.08942695164476622	2.548053217781421
GOTERM_BP_FAT	GO:0007269~neurotransmitter secretion	10	0.999000999000999	0.0014774351583521626	ENSMUSG00000020894, ENSMUSG00000035864, ENSMUSG00000024261, ENSMUSG00000003872, ENSMUSG00000029608, ENSMUSG00000024109, ENSMUSG00000066392, ENSMUSG00000028456, ENSMUSG00000031840, ENSMUSG00000061601	684	36	8692	3.529889538661468	0.9656969686469944	0.08942695164476622	2.548053217781421
GOTERM_BP_ALL	GO:0050770~regulation of axonogenesis	10	0.999000999000999	0.0015033880425316106	ENSMUSG00000022055, ENSMUSG00000022054, ENSMUSG00000000627, ENSMUSG00000050587, ENSMUSG00000050947, ENSMUSG00000020458, ENSMUSG00000026959, ENSMUSG00000052516, ENSMUSG00000032011, ENSMUSG00000022607	717	36	9091	3.5220052688671935	0.9732944104307496	0.0808014030204186	2.6081931824969096
GOTERM_BP_ALL	GO:0007269~neurotransmitter secretion	10	0.999000999000999	0.0015033880425316106	ENSMUSG00000020894, ENSMUSG00000035864, ENSMUSG00000024261, ENSMUSG00000003872, ENSMUSG00000029608, ENSMUSG00000024109, ENSMUSG00000066392, ENSMUSG00000028456, ENSMUSG00000031840, ENSMUSG00000061601	717	36	9091	3.5220052688671935	0.9732944104307496	0.0808014030204186	2.6081931824969096
GOTERM_BP_FAT	GO:0050890~cognition	29	2.897102897102897	0.0015043451250339927	ENSMUSG00000039488, ENSMUSG00000026080, ENSMUSG00000052613, ENSMUSG00000005371, ENSMUSG00000034593, ENSMUSG00000034997, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000025855, ENSMUSG00000040907, ENSMUSG00000020745, ENSMUSG00000036437, ENSMUSG00000020431, ENSMUSG00000031393, ENSMUSG00000056755, ENSMUSG00000027254, ENSMUSG00000037996, ENSMUSG00000046876, ENSMUSG00000028969, ENSMUSG00000022489, ENSMUSG00000034586, ENSMUSG00000023017, ENSMUSG00000020402, ENSMUSG00000002997, ENSMUSG00000021448, ENSMUSG00000031840, ENSMUSG00000030302, ENSMUSG00000027950, ENSMUSG00000026959	684	197	8692	1.8706622732804938	0.9677421816283928	0.08863396821444647	2.5938907493019303
GOTERM_BP_ALL	GO:0050890~cognition	29	2.897102897102897	0.0015658704241450039	ENSMUSG00000039488, ENSMUSG00000026080, ENSMUSG00000052613, ENSMUSG00000005371, ENSMUSG00000034593, ENSMUSG00000034997, ENSMUSG00000048482, ENSMUSG00000037032, ENSMUSG00000025855, ENSMUSG00000040907, ENSMUSG00000020745, ENSMUSG00000036437, ENSMUSG00000020431, ENSMUSG00000031393, ENSMUSG00000056755, ENSMUSG00000027254, ENSMUSG00000037996, ENSMUSG00000046876, ENSMUSG00000028969, ENSMUSG00000022489, ENSMUSG00000034586, ENSMUSG00000023017, ENSMUSG00000020402, ENSMUSG00000002997, ENSMUSG00000021448, ENSMUSG00000031840, ENSMUSG00000030302, ENSMUSG00000027950, ENSMUSG00000026959	717	197	9091	1.8664840105062692	0.9770301137585146	0.08218825679556052	2.7151913816082063
GOTERM_BP_FAT	GO:0009199~ribonucleoside triphosphate metabolic process	16	1.5984015984015985	0.0016076372426516974	ENSMUSG00000025968, ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	684	82	8692	2.47953216374269	0.9745227997048319	0.09206109961469755	2.769646396050529
GOTERM_BP_FAT	GO:0009206~purine ribonucleoside triphosphate biosynthetic process	15	1.4985014985014986	0.0016299238973013436	ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	684	74	8692	2.575865339023234	0.9757875815325475	0.0909974923276875	2.8075287937637694
GOTERM_BP_FAT	GO:0009201~ribonucleoside triphosphate biosynthetic process	15	1.4985014985014986	0.0016299238973013436	ENSMUSG00000029467, ENSMUSG00000022295, ENSMUSG00000033161, ENSMUSG00000040907, ENSMUSG00000019210, ENSMUSG00000032570, ENSMUSG00000039347, ENSMUSG00000037685, ENSMUSG00000013160, ENSMUSG00000026576, ENSMUSG00000030302, ENSMUSG00000025428, ENSMUSG00000006273, ENSMUSG00000026463, ENSMUSG00000025393	684	74	8692	2.575865339023234	0.9757875815325475	0.0909974923276875	2.8075287937637694
