Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_ALL	GO:0002682~regulation of immune system process	40	5.148005148005148	8.315437401281633E-11	ENSMUSG00000015947, ENSMUSG00000024778, ENSMUSG00000021109, ENSMUSG00000000562, ENSMUSG00000002603, ENSMUSG00000024927, ENSMUSG00000060550, ENSMUSG00000004266, ENSMUSG00000061232, ENSMUSG00000026942, ENSMUSG00000036594, ENSMUSG00000043008, ENSMUSG00000031628, ENSMUSG00000022105, ENSMUSG00000014599, ENSMUSG00000027639, ENSMUSG00000022952, ENSMUSG00000042228, ENSMUSG00000073409, ENSMUSG00000052593, ENSMUSG00000021871, ENSMUSG00000029468, ENSMUSG00000026928, ENSMUSG00000030748, ENSMUSG00000040751, ENSMUSG00000015396, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000024339, ENSMUSG00000031101, ENSMUSG00000036896, ENSMUSG00000028191, ENSMUSG00000047123, ENSMUSG00000055172, ENSMUSG00000058715, ENSMUSG00000031304, ENSMUSG00000032312, ENSMUSG00000034330, ENSMUSG00000027508, ENSMUSG00000060802, ENSMUSG00000036461	587	192	9091	3.226504826802953	2.1204362687932132E-7	3.029194939330182E-8	1.4702328243743068E-7
GOTERM_BP_ALL	GO:0009607~response to biotic stimulus	36	4.633204633204633	1.6010232817288382E-10	ENSMUSG00000015947, ENSMUSG00000002603, ENSMUSG00000024927, ENSMUSG00000060550, ENSMUSG00000052776, ENSMUSG00000042286, ENSMUSG00000061232, ENSMUSG00000025408, ENSMUSG00000007039, ENSMUSG00000053175, ENSMUSG00000027639, ENSMUSG00000041515, ENSMUSG00000079227, ENSMUSG00000073409, ENSMUSG00000031827, ENSMUSG00000057948, ENSMUSG00000029468, ENSMUSG00000026928, ENSMUSG00000030341, ENSMUSG00000030104, ENSMUSG00000027995, ENSMUSG00000024339, ENSMUSG00000032691, ENSMUSG00000028191, ENSMUSG00000045322, ENSMUSG00000047123, ENSMUSG00000003283, ENSMUSG00000031639, ENSMUSG00000025492, ENSMUSG00000038058, ENSMUSG00000078922, ENSMUSG00000058715, ENSMUSG00000029826, ENSMUSG00000007041, ENSMUSG00000034330, ENSMUSG00000060802, ENSMUSG00000015950	587	163	9091	3.4204910065739282	4.0826097502666414E-7	5.1032631009917395E-8	2.830732315217688E-7
GOTERM_BP_ALL	GO:0009605~response to external stimulus	58	7.4646074646074645	2.1674658241337028E-10	ENSMUSG00000029381, ENSMUSG00000007891, ENSMUSG00000021109, ENSMUSG00000002603, ENSMUSG00000022951, ENSMUSG00000031875, ENSMUSG00000042286, ENSMUSG00000004266, ENSMUSG00000029545, ENSMUSG00000025408, ENSMUSG00000007039, ENSMUSG00000022952, ENSMUSG00000079227, ENSMUSG00000020120, ENSMUSG00000057948, ENSMUSG00000029468, ENSMUSG00000018920, ENSMUSG00000032436, ENSMUSG00000036905, ENSMUSG00000033220, ENSMUSG00000036896, ENSMUSG00000009772, ENSMUSG00000058715, ENSMUSG00000004040, ENSMUSG00000062585, ENSMUSG00000022040, ENSMUSG00000022568, ENSMUSG00000028413, ENSMUSG00000015947, ENSMUSG00000000562, ENSMUSG00000036353, ENSMUSG00000031628, ENSMUSG00000008398, ENSMUSG00000014418, ENSMUSG00000052821, ENSMUSG00000022766, ENSMUSG00000022620, ENSMUSG00000022346, ENSMUSG00000005087, ENSMUSG00000042328, ENSMUSG00000030793, ENSMUSG00000021423, ENSMUSG00000030341, ENSMUSG00000047557, ENSMUSG00000000957, ENSMUSG00000027995, ENSMUSG00000000290, ENSMUSG00000032691, ENSMUSG00000045322, ENSMUSG00000047123, ENSMUSG00000038224, ENSMUSG00000031639, ENSMUSG00000055172, ENSMUSG00000038058, ENSMUSG00000021998, ENSMUSG00000007041, ENSMUSG00000015950, ENSMUSG00000022178	587	364	9091	2.467744351049291	5.527037300057103E-7	6.141154063055154E-8	3.8322457429629253E-7
GOTERM_BP_ALL	GO:0050776~regulation of immune response	28	3.6036036036036037	4.664855351703619E-10	ENSMUSG00000021871, ENSMUSG00000029468, ENSMUSG00000015947, ENSMUSG00000026928, ENSMUSG00000040751, ENSMUSG00000030748, ENSMUSG00000000562, ENSMUSG00000002603, ENSMUSG00000024927, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000060550, ENSMUSG00000024339, ENSMUSG00000031101, ENSMUSG00000004266, ENSMUSG00000061232, ENSMUSG00000036896, ENSMUSG00000026942, ENSMUSG00000028191, ENSMUSG00000043008, ENSMUSG00000036594, ENSMUSG00000047123, ENSMUSG00000055172, ENSMUSG00000027639, ENSMUSG00000058715, ENSMUSG00000042228, ENSMUSG00000073409, ENSMUSG00000034330, ENSMUSG00000060802	587	107	9091	4.0527312964702515	1.1895373608350468E-6	1.1895379981030629E-7	8.247820093565394E-7
GOTERM_BP_ALL	GO:0051704~multi-organism process	37	4.761904761904762	8.340183873586577E-10	ENSMUSG00000001280, ENSMUSG00000021010, ENSMUSG00000063428, ENSMUSG00000015947, ENSMUSG00000002603, ENSMUSG00000024927, ENSMUSG00000060550, ENSMUSG00000052776, ENSMUSG00000042286, ENSMUSG00000061232, ENSMUSG00000021665, ENSMUSG00000053175, ENSMUSG00000027639, ENSMUSG00000041515, ENSMUSG00000079227, ENSMUSG00000073409, ENSMUSG00000031827, ENSMUSG00000057948, ENSMUSG00000029468, ENSMUSG00000026928, ENSMUSG00000030341, ENSMUSG00000038235, ENSMUSG00000027995, ENSMUSG00000024339, ENSMUSG00000032691, ENSMUSG00000028191, ENSMUSG00000045322, ENSMUSG00000047123, ENSMUSG00000003283, ENSMUSG00000031639, ENSMUSG00000038058, ENSMUSG00000078922, ENSMUSG00000058715, ENSMUSG00000029826, ENSMUSG00000031613, ENSMUSG00000034330, ENSMUSG00000060802, ENSMUSG00000015950	587	181	9091	3.165896448840908	2.1267446845829596E-6	1.9334061274189906E-7	1.4746082244165848E-6
GOTERM_BP_FAT	GO:0050778~positive regulation of immune response	23	2.9601029601029603	1.1395492369406977E-9	ENSMUSG00000021871, ENSMUSG00000029468, ENSMUSG00000015947, ENSMUSG00000026928, ENSMUSG00000040751, ENSMUSG00000024927, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000060550, ENSMUSG00000024339, ENSMUSG00000004266, ENSMUSG00000031101, ENSMUSG00000061232, ENSMUSG00000036896, ENSMUSG00000036594, ENSMUSG00000043008, ENSMUSG00000028191, ENSMUSG00000047123, ENSMUSG00000055172, ENSMUSG00000058715, ENSMUSG00000042228, ENSMUSG00000073409, ENSMUSG00000034330, ENSMUSG00000060802	561	76	8692	4.688901397879726	2.7554262501672255E-6	6.88857274333543E-7	2.0026579394816224E-6
GOTERM_BP_ALL	GO:0050778~positive regulation of immune response	23	2.9601029601029603	1.164417296338651E-9	ENSMUSG00000021871, ENSMUSG00000029468, ENSMUSG00000015947, ENSMUSG00000026928, ENSMUSG00000040751, ENSMUSG00000024927, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000060550, ENSMUSG00000024339, ENSMUSG00000004266, ENSMUSG00000031101, ENSMUSG00000061232, ENSMUSG00000036896, ENSMUSG00000036594, ENSMUSG00000043008, ENSMUSG00000028191, ENSMUSG00000047123, ENSMUSG00000055172, ENSMUSG00000058715, ENSMUSG00000042228, ENSMUSG00000073409, ENSMUSG00000034330, ENSMUSG00000060802	587	76	9091	4.68692280104008	2.9692598112474045E-6	2.474386543438456E-7	2.058778758584623E-6
GOTERM_BP_FAT	GO:0009611~response to wounding	37	4.761904761904762	2.761462825554138E-9	ENSMUSG00000022040, ENSMUSG00000028413, ENSMUSG00000015947, ENSMUSG00000021109, ENSMUSG00000000562, ENSMUSG00000002603, ENSMUSG00000042286, ENSMUSG00000004266, ENSMUSG00000036353, ENSMUSG00000031628, ENSMUSG00000008398, ENSMUSG00000014418, ENSMUSG00000022766, ENSMUSG00000079227, ENSMUSG00000005087, ENSMUSG00000042328, ENSMUSG00000020120, ENSMUSG00000030793, ENSMUSG00000021423, ENSMUSG00000057948, ENSMUSG00000029468, ENSMUSG00000030341, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000000290, ENSMUSG00000032691, ENSMUSG00000036896, ENSMUSG00000045322, ENSMUSG00000047123, ENSMUSG00000038224, ENSMUSG00000031639, ENSMUSG00000055172, ENSMUSG00000021998, ENSMUSG00000004040, ENSMUSG00000062585, ENSMUSG00000022178, ENSMUSG00000015950	561	189	8692	3.033170170425072	6.677194854476376E-6	1.3354425376643775E-6	4.853028923168523E-6
GOTERM_BP_ALL	GO:0009611~response to wounding	37	4.761904761904762	2.8693719647489213E-9	ENSMUSG00000022040, ENSMUSG00000028413, ENSMUSG00000015947, ENSMUSG00000021109, ENSMUSG00000000562, ENSMUSG00000002603, ENSMUSG00000042286, ENSMUSG00000004266, ENSMUSG00000036353, ENSMUSG00000031628, ENSMUSG00000008398, ENSMUSG00000014418, ENSMUSG00000022766, ENSMUSG00000079227, ENSMUSG00000005087, ENSMUSG00000042328, ENSMUSG00000020120, ENSMUSG00000030793, ENSMUSG00000021423, ENSMUSG00000057948, ENSMUSG00000029468, ENSMUSG00000030341, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000000290, ENSMUSG00000032691, ENSMUSG00000036896, ENSMUSG00000045322, ENSMUSG00000047123, ENSMUSG00000038224, ENSMUSG00000031639, ENSMUSG00000055172, ENSMUSG00000021998, ENSMUSG00000004040, ENSMUSG00000062585, ENSMUSG00000022178, ENSMUSG00000015950	587	189	9091	3.0318902499481712	7.316871745821629E-6	5.628381888334033E-7	5.073268627420191E-6
GOTERM_BP_FAT	GO:0006954~inflammatory response	27	3.474903474903475	4.347804669476967E-9	ENSMUSG00000022040, ENSMUSG00000028413, ENSMUSG00000015947, ENSMUSG00000021109, ENSMUSG00000002603, ENSMUSG00000000562, ENSMUSG00000042286, ENSMUSG00000079227, ENSMUSG00000005087, ENSMUSG00000030793, ENSMUSG00000057948, ENSMUSG00000021423, ENSMUSG00000029468, ENSMUSG00000030341, ENSMUSG00000036905, ENSMUSG00000027995, ENSMUSG00000000290, ENSMUSG00000032691, ENSMUSG00000036896, ENSMUSG00000045322, ENSMUSG00000047123, ENSMUSG00000038224, ENSMUSG00000031639, ENSMUSG00000055172, ENSMUSG00000004040, ENSMUSG00000062585, ENSMUSG00000015950	561	110	8692	3.803014098201264	1.05129364580403E-5	1.752163751533864E-6	7.640885579807133E-6
GOTERM_BP_FAT	GO:0042742~defense response to bacterium	14	1.8018018018018018	4.385032261707975E-9	ENSMUSG00000029468, ENSMUSG00000015947, ENSMUSG00000026928, ENSMUSG00000030341, ENSMUSG00000027995, ENSMUSG00000042286, ENSMUSG00000061232, ENSMUSG00000003283, ENSMUSG00000053175, ENSMUSG00000038058, ENSMUSG00000058715, ENSMUSG00000041515, ENSMUSG00000079227, ENSMUSG00000015950	561	28	8692	7.746880570409982	1.0602951734495214E-5	1.5147142736759989E-6	7.706309734789585E-6
GOTERM_BP_ALL	GO:0042742~defense response to bacterium	14	1.8018018018018018	4.433705573578299E-9	ENSMUSG00000029468, ENSMUSG00000015947, ENSMUSG00000026928, ENSMUSG00000030341, ENSMUSG00000027995, ENSMUSG00000042286, ENSMUSG00000061232, ENSMUSG00000003283, ENSMUSG00000053175, ENSMUSG00000038058, ENSMUSG00000058715, ENSMUSG00000041515, ENSMUSG00000079227, ENSMUSG00000015950	587	28	9091	7.743611584327088	1.1305885456502907E-5	8.075674859941984E-7	7.839129834152914E-6
