Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0016337~cell-cell adhesion	6	4.444444444444445	0.04474524702723275	ENSMUSG00000046798, ENSMUSG00000040420, ENSMUSG00000055421, ENSMUSG00000049100, ENSMUSG00000015002, ENSMUSG00000048347	102	167	8692	3.06164142303628	0.9999999999999879	0.9952073669474646	49.859878713455196
GOTERM_BP_ALL	GO:0007264~small GTPase mediated signal transduction	7	5.185185185185185	0.04509566804809387	ENSMUSG00000034936, ENSMUSG00000019478, ENSMUSG00000022075, ENSMUSG00000033629, ENSMUSG00000020657, ENSMUSG00000004568, ENSMUSG00000000711	108	220	9091	2.678324915824916	1.0	0.9994925402920942	50.87677131901509
GOTERM_BP_ALL	GO:0016337~cell-cell adhesion	6	4.444444444444445	0.04692135134397992	ENSMUSG00000046798, ENSMUSG00000040420, ENSMUSG00000055421, ENSMUSG00000049100, ENSMUSG00000015002, ENSMUSG00000048347	108	167	9091	3.0242847638057215	1.0	0.9986175882031368	52.30381236589845
GOTERM_BP_FAT	GO:0007156~homophilic cell adhesion	4	2.9629629629629632	0.07191465037975404	ENSMUSG00000040420, ENSMUSG00000055421, ENSMUSG00000049100, ENSMUSG00000048347	102	83	8692	4.106780061422159	1.0	0.999426158817318	67.55066550449102
GOTERM_BP_ALL	GO:0007156~homophilic cell adhesion	4	2.9629629629629632	0.07415897619295389	ENSMUSG00000040420, ENSMUSG00000055421, ENSMUSG00000049100, ENSMUSG00000048347	108	83	9091	4.056671128960285	1.0	0.9998823966620831	69.48578172372495
GOTERM_BP_FAT	GO:0000165~MAPKKK cascade	4	2.9629629629629632	0.08030836474116812	ENSMUSG00000027784, ENSMUSG00000033629, ENSMUSG00000022523, ENSMUSG00000020366	102	87	8692	3.917962587333784	1.0	0.999341287816809	71.7054691998803
GOTERM_BP_FAT	GO:0007242~intracellular signaling cascade	14	10.37037037037037	0.08143448146641558	ENSMUSG00000033863, ENSMUSG00000037386, ENSMUSG00000033629, ENSMUSG00000022523, ENSMUSG00000005034, ENSMUSG00000004568, ENSMUSG00000020366, ENSMUSG00000034936, ENSMUSG00000019478, ENSMUSG00000027784, ENSMUSG00000022075, ENSMUSG00000029364, ENSMUSG00000020657, ENSMUSG00000000711	102	733	8692	1.6275847310274725	1.0	0.998648585533676	72.22346089241567
GOTERM_BP_ALL	GO:0000165~MAPKKK cascade	4	2.9629629629629632	0.08277823653390888	ENSMUSG00000027784, ENSMUSG00000033629, ENSMUSG00000022523, ENSMUSG00000020366	108	87	9091	3.8701575138356743	1.0	0.9998606074511399	73.58034608186153
GOTERM_BP_FAT	GO:0032886~regulation of microtubule-based process	3	2.2222222222222223	0.08531194414132733	ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000065954	102	42	8692	6.086834733893557	1.0	0.9980541446063126	73.9400805330158
GOTERM_BP_ALL	GO:0032886~regulation of microtubule-based process	3	2.2222222222222223	0.08721752787935479	ENSMUSG00000018411, ENSMUSG00000033392, ENSMUSG00000065954	108	42	9091	6.012566137566137	1.0	0.9997599992177442	75.48293792781813
GOTERM_BP_ALL	GO:0007242~intracellular signaling cascade	14	10.37037037037037	0.0885342655915002	ENSMUSG00000033863, ENSMUSG00000037386, ENSMUSG00000033629, ENSMUSG00000022523, ENSMUSG00000005034, ENSMUSG00000004568, ENSMUSG00000020366, ENSMUSG00000034936, ENSMUSG00000019478, ENSMUSG00000027784, ENSMUSG00000022075, ENSMUSG00000029364, ENSMUSG00000020657, ENSMUSG00000000711	108	733	9091	1.6077257339194584	1.0	0.999509480272135	76.02213584565072
GOTERM_BP_FAT	GO:0007626~locomotory behavior	5	3.7037037037037033	0.09687751985276995	ENSMUSG00000003934, ENSMUSG00000006818, ENSMUSG00000031748, ENSMUSG00000038248, ENSMUSG00000064329	102	150	8692	2.840522875816993	1.0	0.9984728633556135	78.490405592255
GOTERM_BP_FAT	GO:0008202~steroid metabolic process	4	2.9629629629629632	0.09829489500679428	ENSMUSG00000024588, ENSMUSG00000024799, ENSMUSG00000027674, ENSMUSG00000044252	102	95	8692	3.5880288957688338	1.0	0.9976079835679807	78.99390299550602
